userId,movie,rating
251,Father of the Bride Part II (1995),4
253,Father of the Bride Part II (1995),3.5
292,Father of the Bride Part II (1995),3
294,Father of the Bride Part II (1995),2.5
295,Father of the Bride Part II (1995),3
298,Father of the Bride Part II (1995),3
324,Father of the Bride Part II (1995),3
336,Father of the Bride Part II (1995),3
350,Father of the Bride Part II (1995),5
354,Father of the Bride Part II (1995),2
367,Father of the Bride Part II (1995),3
374,Father of the Bride Part II (1995),4
377,Father of the Bride Part II (1995),3
390,Father of the Bride Part II (1995),5
397,Father of the Bride Part II (1995),4
401,Father of the Bride Part II (1995),5
421,Father of the Bride Part II (1995),2.5
427,Father of the Bride Part II (1995),2
430,Father of the Bride Part II (1995),3
435,Father of the Bride Part II (1995),3
453,Father of the Bride Part II (1995),5
457,Father of the Bride Part II (1995),1
465,Father of the Bride Part II (1995),5
471,Father of the Bride Part II (1995),3
479,Father of the Bride Part II (1995),3
483,Father of the Bride Part II (1995),4
491,Father of the Bride Part II (1995),3
506,Father of the Bride Part II (1995),3
509,Father of the Bride Part II (1995),5
524,Father of the Bride Part II (1995),4
545,Father of the Bride Part II (1995),3
547,Father of the Bride Part II (1995),3
572,Father of the Bride Part II (1995),3.5
578,Father of the Bride Part II (1995),5
579,Father of the Bride Part II (1995),2
581,Father of the Bride Part II (1995),3
586,Father of the Bride Part II (1995),3
591,Father of the Bride Part II (1995),5
593,Father of the Bride Part II (1995),4
601,Father of the Bride Part II (1995),5
612,Father of the Bride Part II (1995),3
619,Father of the Bride Part II (1995),3.5
624,Father of the Bride Part II (1995),3
627,Father of the Bride Part II (1995),4
640,Father of the Bride Part II (1995),3
669,Father of the Bride Part II (1995),3
679,Father of the Bride Part II (1995),3
686,Father of the Bride Part II (1995),2
694,Father of the Bride Part II (1995),2.5
697,Father of the Bride Part II (1995),3.5
699,Father of the Bride Part II (1995),2
725,Father of the Bride Part II (1995),3
737,Father of the Bride Part II (1995),3.5
741,Father of the Bride Part II (1995),4
743,Father of the Bride Part II (1995),3
760,Father of the Bride Part II (1995),4
761,Father of the Bride Part II (1995),1
768,Father of the Bride Part II (1995),2
775,Father of the Bride Part II (1995),1
781,Father of the Bride Part II (1995),3
782,Father of the Bride Part II (1995),3
814,Father of the Bride Part II (1995),4
817,Father of the Bride Part II (1995),3
840,Father of the Bride Part II (1995),3
848,Father of the Bride Part II (1995),2
872,Father of the Bride Part II (1995),3.5
874,Father of the Bride Part II (1995),1.5
886,Father of the Bride Part II (1995),3
900,Father of the Bride Part II (1995),3
903,Father of the Bride Part II (1995),3
910,Father of the Bride Part II (1995),3.5
920,Father of the Bride Part II (1995),2
939,Father of the Bride Part II (1995),3
953,Father of the Bride Part II (1995),4
954,Father of the Bride Part II (1995),3
961,Father of the Bride Part II (1995),2
972,Father of the Bride Part II (1995),5
982,Father of the Bride Part II (1995),2.5
983,Father of the Bride Part II (1995),3
999,Father of the Bride Part II (1995),1
1011,Father of the Bride Part II (1995),3
1015,Father of the Bride Part II (1995),3.5
1043,Father of the Bride Part II (1995),3
1058,Father of the Bride Part II (1995),3
1064,Father of the Bride Part II (1995),4
1068,Father of the Bride Part II (1995),4
1088,Father of the Bride Part II (1995),3
1095,Father of the Bride Part II (1995),2
1115,Father of the Bride Part II (1995),1
1136,Father of the Bride Part II (1995),4
1163,Father of the Bride Part II (1995),3.5
1165,Father of the Bride Part II (1995),3
1167,Father of the Bride Part II (1995),3
1170,Father of the Bride Part II (1995),3
1174,Father of the Bride Part II (1995),3
1180,Father of the Bride Part II (1995),3
1184,Father of the Bride Part II (1995),4
1185,Father of the Bride Part II (1995),3
1200,Father of the Bride Part II (1995),2.5
1247,Father of the Bride Part II (1995),5
1256,Father of the Bride Part II (1995),4
1276,Father of the Bride Part II (1995),1
1280,Father of the Bride Part II (1995),4
1283,Father of the Bride Part II (1995),3
1308,Father of the Bride Part II (1995),3
1312,Father of the Bride Part II (1995),3
1323,Father of the Bride Part II (1995),3.5
1329,Father of the Bride Part II (1995),3
1354,Father of the Bride Part II (1995),1
1365,Father of the Bride Part II (1995),3
1367,Father of the Bride Part II (1995),4
1372,Father of the Bride Part II (1995),4
1376,Father of the Bride Part II (1995),5
1409,Father of the Bride Part II (1995),2
1411,Father of the Bride Part II (1995),2.5
1417,Father of the Bride Part II (1995),3
1426,Father of the Bride Part II (1995),3.5
1444,Father of the Bride Part II (1995),4
1445,Father of the Bride Part II (1995),4
1464,Father of the Bride Part II (1995),3
1474,Father of the Bride Part II (1995),5
1484,Father of the Bride Part II (1995),3
1505,Father of the Bride Part II (1995),3
1507,Father of the Bride Part II (1995),1.5
1509,Father of the Bride Part II (1995),3
1514,Father of the Bride Part II (1995),3
1516,Father of the Bride Part II (1995),2
1537,Father of the Bride Part II (1995),5
1557,Father of the Bride Part II (1995),3
1571,Father of the Bride Part II (1995),2
1595,Father of the Bride Part II (1995),4
1597,Father of the Bride Part II (1995),4
1603,Father of the Bride Part II (1995),4
1607,Father of the Bride Part II (1995),4
1608,Father of the Bride Part II (1995),3
1610,Father of the Bride Part II (1995),4
1625,Father of the Bride Part II (1995),3
1626,Father of the Bride Part II (1995),2
1632,Father of the Bride Part II (1995),3
1638,Father of the Bride Part II (1995),4
1649,Father of the Bride Part II (1995),4
1662,Father of the Bride Part II (1995),2.5
1665,Father of the Bride Part II (1995),3.5
1666,Father of the Bride Part II (1995),2
1670,Father of the Bride Part II (1995),3
1677,Father of the Bride Part II (1995),1
1685,Father of the Bride Part II (1995),3
1699,Father of the Bride Part II (1995),3
1719,Father of the Bride Part II (1995),3.5
1729,Father of the Bride Part II (1995),1
1748,Father of the Bride Part II (1995),3
1759,Father of the Bride Part II (1995),3
1767,Father of the Bride Part II (1995),3
1771,Father of the Bride Part II (1995),3
1779,Father of the Bride Part II (1995),4
1807,Father of the Bride Part II (1995),4
1808,Father of the Bride Part II (1995),3
1812,Father of the Bride Part II (1995),4
1823,Father of the Bride Part II (1995),2.5
1826,Father of the Bride Part II (1995),4
1831,Father of the Bride Part II (1995),4
1849,Father of the Bride Part II (1995),3
1858,Father of the Bride Part II (1995),5
1864,Father of the Bride Part II (1995),3
1866,Father of the Bride Part II (1995),3
1868,Father of the Bride Part II (1995),4
1869,Father of the Bride Part II (1995),1
1871,Father of the Bride Part II (1995),0.5
1876,Father of the Bride Part II (1995),2.5
1880,Father of the Bride Part II (1995),3
1886,Father of the Bride Part II (1995),3
1891,Father of the Bride Part II (1995),4
1892,Father of the Bride Part II (1995),2
1904,Father of the Bride Part II (1995),3
1905,Father of the Bride Part II (1995),4
1931,Father of the Bride Part II (1995),4
1938,Father of the Bride Part II (1995),3
1947,Father of the Bride Part II (1995),4
1955,Father of the Bride Part II (1995),3
1972,Father of the Bride Part II (1995),2
1988,Father of the Bride Part II (1995),2.5
2010,Father of the Bride Part II (1995),4
2011,Father of the Bride Part II (1995),5
2042,Father of the Bride Part II (1995),3
2081,Father of the Bride Part II (1995),0.5
2090,Father of the Bride Part II (1995),3
2094,Father of the Bride Part II (1995),3
2109,Father of the Bride Part II (1995),3.5
2115,Father of the Bride Part II (1995),3
2117,Father of the Bride Part II (1995),1
2119,Father of the Bride Part II (1995),3
2130,Father of the Bride Part II (1995),3
2136,Father of the Bride Part II (1995),4.5
2140,Father of the Bride Part II (1995),2
2148,Father of the Bride Part II (1995),1
2152,Father of the Bride Part II (1995),3
2153,Father of the Bride Part II (1995),4
2162,Father of the Bride Part II (1995),4
2164,Father of the Bride Part II (1995),1
2191,Father of the Bride Part II (1995),3
2200,Father of the Bride Part II (1995),4
2257,Father of the Bride Part II (1995),3
2259,Father of the Bride Part II (1995),4
2261,Father of the Bride Part II (1995),1
2286,Father of the Bride Part II (1995),3
2288,Father of the Bride Part II (1995),1
2290,Father of the Bride Part II (1995),5
2324,Father of the Bride Part II (1995),2
2331,Father of the Bride Part II (1995),3
2349,Father of the Bride Part II (1995),3.5
2350,Father of the Bride Part II (1995),3
2354,Father of the Bride Part II (1995),3
2361,Father of the Bride Part II (1995),1.5
2374,Father of the Bride Part II (1995),3
2378,Father of the Bride Part II (1995),3
2397,Father of the Bride Part II (1995),4
2399,Father of the Bride Part II (1995),3
2409,Father of the Bride Part II (1995),3
2422,Father of the Bride Part II (1995),3
2424,Father of the Bride Part II (1995),5
2443,Father of the Bride Part II (1995),5
2452,Father of the Bride Part II (1995),3.5
2484,Father of the Bride Part II (1995),2
2506,Father of the Bride Part II (1995),3
2529,Father of the Bride Part II (1995),4.5
2532,Father of the Bride Part II (1995),5
2568,Father of the Bride Part II (1995),2
2575,Father of the Bride Part II (1995),5
2611,Father of the Bride Part II (1995),0.5
2614,Father of the Bride Part II (1995),3
2616,Father of the Bride Part II (1995),5
2625,Father of the Bride Part II (1995),5
2631,Father of the Bride Part II (1995),2
2636,Father of the Bride Part II (1995),3
2641,Father of the Bride Part II (1995),4
2646,Father of the Bride Part II (1995),3
2649,Father of the Bride Part II (1995),4
2652,Father of the Bride Part II (1995),4
2656,Father of the Bride Part II (1995),2
2657,Father of the Bride Part II (1995),4
2658,Father of the Bride Part II (1995),5
2670,Father of the Bride Part II (1995),2
2672,Father of the Bride Part II (1995),3
2680,Father of the Bride Part II (1995),4
2682,Father of the Bride Part II (1995),4
2686,Father of the Bride Part II (1995),4
2694,Father of the Bride Part II (1995),4
2701,Father of the Bride Part II (1995),4
2740,Father of the Bride Part II (1995),4
2770,Father of the Bride Part II (1995),1
2772,Father of the Bride Part II (1995),3
2773,Father of the Bride Part II (1995),3
2776,Father of the Bride Part II (1995),4
2811,Father of the Bride Part II (1995),3
2814,Father of the Bride Part II (1995),2
2820,Father of the Bride Part II (1995),5
2862,Father of the Bride Part II (1995),3
2869,Father of the Bride Part II (1995),5
2875,Father of the Bride Part II (1995),4
2882,Father of the Bride Part II (1995),2
2886,Father of the Bride Part II (1995),3
2892,Father of the Bride Part II (1995),5
2897,Father of the Bride Part II (1995),4
2912,Father of the Bride Part II (1995),4
2914,Father of the Bride Part II (1995),0.5
2926,Father of the Bride Part II (1995),4
2927,Father of the Bride Part II (1995),5
2939,Father of the Bride Part II (1995),3
2967,Father of the Bride Part II (1995),3
2972,Father of the Bride Part II (1995),5
2993,Father of the Bride Part II (1995),2
3011,Father of the Bride Part II (1995),3
3020,Father of the Bride Part II (1995),3.5
3037,Father of the Bride Part II (1995),3
3042,Father of the Bride Part II (1995),3
3043,Father of the Bride Part II (1995),3
3045,Father of the Bride Part II (1995),3
3052,Father of the Bride Part II (1995),1
3075,Father of the Bride Part II (1995),3
3083,Father of the Bride Part II (1995),2.5
3086,Father of the Bride Part II (1995),3.5
3094,Father of the Bride Part II (1995),3.5
3105,Father of the Bride Part II (1995),3
3135,Father of the Bride Part II (1995),4
3192,Father of the Bride Part II (1995),4
3194,Father of the Bride Part II (1995),3
3195,Father of the Bride Part II (1995),1
3197,Father of the Bride Part II (1995),3
3202,Father of the Bride Part II (1995),4
3213,Father of the Bride Part II (1995),2
3225,Father of the Bride Part II (1995),3
3227,Father of the Bride Part II (1995),4
3236,Father of the Bride Part II (1995),4
3247,Father of the Bride Part II (1995),4.5
3249,Father of the Bride Part II (1995),3
3254,Father of the Bride Part II (1995),1
3289,Father of the Bride Part II (1995),2
3296,Father of the Bride Part II (1995),4
3309,Father of the Bride Part II (1995),3
3315,Father of the Bride Part II (1995),3
3318,Father of the Bride Part II (1995),2.5
3323,Father of the Bride Part II (1995),5
3325,Father of the Bride Part II (1995),4
3338,Father of the Bride Part II (1995),4
3354,Father of the Bride Part II (1995),5
3356,Father of the Bride Part II (1995),2
3360,Father of the Bride Part II (1995),3
3379,Father of the Bride Part II (1995),3
3397,Father of the Bride Part II (1995),2
3430,Father of the Bride Part II (1995),3
3450,Father of the Bride Part II (1995),1.5
3459,Father of the Bride Part II (1995),3
3460,Father of the Bride Part II (1995),3
3462,Father of the Bride Part II (1995),3
3471,Father of the Bride Part II (1995),2
3476,Father of the Bride Part II (1995),3
3488,Father of the Bride Part II (1995),3
3493,Father of the Bride Part II (1995),5
3504,Father of the Bride Part II (1995),5
3513,Father of the Bride Part II (1995),3
3516,Father of the Bride Part II (1995),0.5
3517,Father of the Bride Part II (1995),3
3530,Father of the Bride Part II (1995),3.5
3538,Father of the Bride Part II (1995),2
3539,Father of the Bride Part II (1995),3
3544,Father of the Bride Part II (1995),3
3546,Father of the Bride Part II (1995),3
3558,Father of the Bride Part II (1995),3
3573,Father of the Bride Part II (1995),3.5
3580,Father of the Bride Part II (1995),2
3609,Father of the Bride Part II (1995),1
3618,Father of the Bride Part II (1995),3
3621,Father of the Bride Part II (1995),3
3647,Father of the Bride Part II (1995),1
3660,Father of the Bride Part II (1995),2
3664,Father of the Bride Part II (1995),4
3666,Father of the Bride Part II (1995),3
3670,Father of the Bride Part II (1995),3
3673,Father of the Bride Part II (1995),2
3680,Father of the Bride Part II (1995),4
3684,Father of the Bride Part II (1995),4
3692,Father of the Bride Part II (1995),5
3699,Father of the Bride Part II (1995),3
3713,Father of the Bride Part II (1995),3
3720,Father of the Bride Part II (1995),3
3722,Father of the Bride Part II (1995),5
3727,Father of the Bride Part II (1995),4
3740,Father of the Bride Part II (1995),4.5
3751,Father of the Bride Part II (1995),0.5
3753,Father of the Bride Part II (1995),3
3761,Father of the Bride Part II (1995),3
3773,Father of the Bride Part II (1995),3
3784,Father of the Bride Part II (1995),3
3799,Father of the Bride Part II (1995),3
3809,Father of the Bride Part II (1995),3
3811,Father of the Bride Part II (1995),4
3823,Father of the Bride Part II (1995),2
3848,Father of the Bride Part II (1995),3
3864,Father of the Bride Part II (1995),3.5
3869,Father of the Bride Part II (1995),5
3886,Father of the Bride Part II (1995),3
3926,Father of the Bride Part II (1995),3
3927,Father of the Bride Part II (1995),3
3935,Father of the Bride Part II (1995),4
3939,Father of the Bride Part II (1995),5
3948,Father of the Bride Part II (1995),3
3951,Father of the Bride Part II (1995),3
3959,Father of the Bride Part II (1995),2
3968,Father of the Bride Part II (1995),3
3971,Father of the Bride Part II (1995),3
3981,Father of the Bride Part II (1995),3
3985,Father of the Bride Part II (1995),3
3994,Father of the Bride Part II (1995),2.5
4014,Father of the Bride Part II (1995),1
4041,Father of the Bride Part II (1995),3
4052,Father of the Bride Part II (1995),0.5
4059,Father of the Bride Part II (1995),4
4065,Father of the Bride Part II (1995),2
4067,Father of the Bride Part II (1995),3
4078,Father of the Bride Part II (1995),4
4090,Father of the Bride Part II (1995),4
4107,Father of the Bride Part II (1995),4
4114,Father of the Bride Part II (1995),4
4116,Father of the Bride Part II (1995),1
4123,Father of the Bride Part II (1995),3
4129,Father of the Bride Part II (1995),2.5
4133,Father of the Bride Part II (1995),5
4135,Father of the Bride Part II (1995),3
4140,Father of the Bride Part II (1995),3
4143,Father of the Bride Part II (1995),3
4154,Father of the Bride Part II (1995),3
4155,Father of the Bride Part II (1995),3
4158,Father of the Bride Part II (1995),2
4162,Father of the Bride Part II (1995),3
4184,Father of the Bride Part II (1995),3.5
4192,Father of the Bride Part II (1995),1
4217,Father of the Bride Part II (1995),1
4226,Father of the Bride Part II (1995),4
4231,Father of the Bride Part II (1995),2
4244,Father of the Bride Part II (1995),3.5
4259,Father of the Bride Part II (1995),3.5
4275,Father of the Bride Part II (1995),3
4278,Father of the Bride Part II (1995),4
4283,Father of the Bride Part II (1995),4
4285,Father of the Bride Part II (1995),3
4293,Father of the Bride Part II (1995),3
4295,Father of the Bride Part II (1995),3
4301,Father of the Bride Part II (1995),3
4304,Father of the Bride Part II (1995),4
4306,Father of the Bride Part II (1995),3
4308,Father of the Bride Part II (1995),3
4311,Father of the Bride Part II (1995),2.5
4330,Father of the Bride Part II (1995),4
4333,Father of the Bride Part II (1995),5
4338,Father of the Bride Part II (1995),3
4357,Father of the Bride Part II (1995),2
4359,Father of the Bride Part II (1995),1
4381,Father of the Bride Part II (1995),3
4418,Father of the Bride Part II (1995),5
4425,Father of the Bride Part II (1995),3
4428,Father of the Bride Part II (1995),4
4432,Father of the Bride Part II (1995),4
4434,Father of the Bride Part II (1995),3
4450,Father of the Bride Part II (1995),2.5
4452,Father of the Bride Part II (1995),5
4456,Father of the Bride Part II (1995),3
4457,Father of the Bride Part II (1995),5
4496,Father of the Bride Part II (1995),2
4506,Father of the Bride Part II (1995),4
4507,Father of the Bride Part II (1995),2
4529,Father of the Bride Part II (1995),2.5
4533,Father of the Bride Part II (1995),3
4544,Father of the Bride Part II (1995),3
4548,Father of the Bride Part II (1995),4
4558,Father of the Bride Part II (1995),2.5
4569,Father of the Bride Part II (1995),3
4594,Father of the Bride Part II (1995),3
4606,Father of the Bride Part II (1995),2
4607,Father of the Bride Part II (1995),3
4609,Father of the Bride Part II (1995),4
4611,Father of the Bride Part II (1995),4
4630,Father of the Bride Part II (1995),3
4642,Father of the Bride Part II (1995),2
4663,Father of the Bride Part II (1995),3
4696,Father of the Bride Part II (1995),4
4704,Father of the Bride Part II (1995),3
4713,Father of the Bride Part II (1995),3
4715,Father of the Bride Part II (1995),3
4725,Father of the Bride Part II (1995),3
4727,Father of the Bride Part II (1995),5
4735,Father of the Bride Part II (1995),3
4736,Father of the Bride Part II (1995),3
4741,Father of the Bride Part II (1995),3.5
4748,Father of the Bride Part II (1995),3.5
4765,Father of the Bride Part II (1995),3
4779,Father of the Bride Part II (1995),3.5
4789,Father of the Bride Part II (1995),3
4797,Father of the Bride Part II (1995),3
4835,Father of the Bride Part II (1995),4
4837,Father of the Bride Part II (1995),3
4841,Father of the Bride Part II (1995),3
4846,Father of the Bride Part II (1995),2
4856,Father of the Bride Part II (1995),4
4863,Father of the Bride Part II (1995),3
4864,Father of the Bride Part II (1995),3
4870,Father of the Bride Part II (1995),3
4874,Father of the Bride Part II (1995),3
4879,Father of the Bride Part II (1995),3
4914,Father of the Bride Part II (1995),3
4937,Father of the Bride Part II (1995),5
4963,Father of the Bride Part II (1995),3
4965,Father of the Bride Part II (1995),3
4967,Father of the Bride Part II (1995),3
4985,Father of the Bride Part II (1995),4
4986,Father of the Bride Part II (1995),3
4989,Father of the Bride Part II (1995),3
5039,Father of the Bride Part II (1995),5
5068,Father of the Bride Part II (1995),3
5072,Father of the Bride Part II (1995),3.5
5078,Father of the Bride Part II (1995),3
5084,Father of the Bride Part II (1995),4
5104,Father of the Bride Part II (1995),5
5122,Father of the Bride Part II (1995),2
5135,Father of the Bride Part II (1995),3
5150,Father of the Bride Part II (1995),3
5151,Father of the Bride Part II (1995),1
5152,Father of the Bride Part II (1995),3
5155,Father of the Bride Part II (1995),3
5157,Father of the Bride Part II (1995),4.5
5163,Father of the Bride Part II (1995),4
5196,Father of the Bride Part II (1995),3
5198,Father of the Bride Part II (1995),3.5
5213,Father of the Bride Part II (1995),3
5216,Father of the Bride Part II (1995),2
5226,Father of the Bride Part II (1995),4
5246,Father of the Bride Part II (1995),3
5271,Father of the Bride Part II (1995),3
5292,Father of the Bride Part II (1995),5
5352,Father of the Bride Part II (1995),2
5365,Father of the Bride Part II (1995),1
5379,Father of the Bride Part II (1995),3
5388,Father of the Bride Part II (1995),4
5402,Father of the Bride Part II (1995),4
5449,Father of the Bride Part II (1995),3
5458,Father of the Bride Part II (1995),3
5461,Father of the Bride Part II (1995),3
5466,Father of the Bride Part II (1995),4
5476,Father of the Bride Part II (1995),3
5481,Father of the Bride Part II (1995),3
5504,Father of the Bride Part II (1995),3.5
5520,Father of the Bride Part II (1995),5
5551,Father of the Bride Part II (1995),1
5557,Father of the Bride Part II (1995),3
5559,Father of the Bride Part II (1995),3
5567,Father of the Bride Part II (1995),3
5573,Father of the Bride Part II (1995),2
5589,Father of the Bride Part II (1995),3
5598,Father of the Bride Part II (1995),5
5604,Father of the Bride Part II (1995),1
5617,Father of the Bride Part II (1995),3
5623,Father of the Bride Part II (1995),2
5625,Father of the Bride Part II (1995),1
5649,Father of the Bride Part II (1995),3
5650,Father of the Bride Part II (1995),2
5658,Father of the Bride Part II (1995),5
5673,Father of the Bride Part II (1995),5
5674,Father of the Bride Part II (1995),3
5677,Father of the Bride Part II (1995),2.5
5686,Father of the Bride Part II (1995),1
5695,Father of the Bride Part II (1995),5
5702,Father of the Bride Part II (1995),3
5717,Father of the Bride Part II (1995),3
5739,Father of the Bride Part II (1995),3
5741,Father of the Bride Part II (1995),4
5742,Father of the Bride Part II (1995),4
5768,Father of the Bride Part II (1995),1
5777,Father of the Bride Part II (1995),1
5784,Father of the Bride Part II (1995),4
5786,Father of the Bride Part II (1995),3.5
5814,Father of the Bride Part II (1995),3
5822,Father of the Bride Part II (1995),3
5837,Father of the Bride Part II (1995),4
5881,Father of the Bride Part II (1995),3
5889,Father of the Bride Part II (1995),5
5895,Father of the Bride Part II (1995),4
5921,Father of the Bride Part II (1995),3
5934,Father of the Bride Part II (1995),4
5954,Father of the Bride Part II (1995),2
5961,Father of the Bride Part II (1995),5
5965,Father of the Bride Part II (1995),4
5967,Father of the Bride Part II (1995),2
5989,Father of the Bride Part II (1995),3
5997,Father of the Bride Part II (1995),3
5998,Father of the Bride Part II (1995),2
6000,Father of the Bride Part II (1995),2
6002,Father of the Bride Part II (1995),4
6012,Father of the Bride Part II (1995),1
6021,Father of the Bride Part II (1995),4
6050,Father of the Bride Part II (1995),3
6081,Father of the Bride Part II (1995),3
6083,Father of the Bride Part II (1995),3
6092,Father of the Bride Part II (1995),5
6095,Father of the Bride Part II (1995),4
6099,Father of the Bride Part II (1995),2.5
6113,Father of the Bride Part II (1995),3
6150,Father of the Bride Part II (1995),4
6152,Father of the Bride Part II (1995),2
6159,Father of the Bride Part II (1995),4
6175,Father of the Bride Part II (1995),2
6186,Father of the Bride Part II (1995),3
6221,Father of the Bride Part II (1995),4
6232,Father of the Bride Part II (1995),2.5
6278,Father of the Bride Part II (1995),4
6314,Father of the Bride Part II (1995),3
6322,Father of the Bride Part II (1995),3
6331,Father of the Bride Part II (1995),3
6344,Father of the Bride Part II (1995),5
6357,Father of the Bride Part II (1995),3
6367,Father of the Bride Part II (1995),3
6390,Father of the Bride Part II (1995),3
6391,Father of the Bride Part II (1995),3
6418,Father of the Bride Part II (1995),3.5
6431,Father of the Bride Part II (1995),3.5
6449,Father of the Bride Part II (1995),3
6462,Father of the Bride Part II (1995),5
6466,Father of the Bride Part II (1995),3
6486,Father of the Bride Part II (1995),4
6527,Father of the Bride Part II (1995),2
6532,Father of the Bride Part II (1995),3
6536,Father of the Bride Part II (1995),1
6540,Father of the Bride Part II (1995),3
6551,Father of the Bride Part II (1995),3
6567,Father of the Bride Part II (1995),3
6571,Father of the Bride Part II (1995),3
6579,Father of the Bride Part II (1995),3
6581,Father of the Bride Part II (1995),3
6585,Father of the Bride Part II (1995),3
6597,Father of the Bride Part II (1995),1.5
6615,Father of the Bride Part II (1995),1
6618,Father of the Bride Part II (1995),4
6627,Father of the Bride Part II (1995),5
6676,Father of the Bride Part II (1995),5
6678,Father of the Bride Part II (1995),5
6699,Father of the Bride Part II (1995),3
6719,Father of the Bride Part II (1995),3.5
6728,Father of the Bride Part II (1995),3
6735,Father of the Bride Part II (1995),4
6736,Father of the Bride Part II (1995),3
6749,Father of the Bride Part II (1995),2
6792,Father of the Bride Part II (1995),3
6802,Father of the Bride Part II (1995),4
6803,Father of the Bride Part II (1995),4
6827,Father of the Bride Part II (1995),4
6843,Father of the Bride Part II (1995),4
6845,Father of the Bride Part II (1995),3
6846,Father of the Bride Part II (1995),4
6859,Father of the Bride Part II (1995),3
6873,Father of the Bride Part II (1995),2
6878,Father of the Bride Part II (1995),4
6923,Father of the Bride Part II (1995),2
6935,Father of the Bride Part II (1995),3
6964,Father of the Bride Part II (1995),2
6976,Father of the Bride Part II (1995),2
6999,Father of the Bride Part II (1995),4
7002,Father of the Bride Part II (1995),5
7017,Father of the Bride Part II (1995),3
7019,Father of the Bride Part II (1995),2
7023,Father of the Bride Part II (1995),4
7032,Father of the Bride Part II (1995),2
7034,Father of the Bride Part II (1995),3
7036,Father of the Bride Part II (1995),2
7051,Father of the Bride Part II (1995),3
7054,Father of the Bride Part II (1995),3
7058,Father of the Bride Part II (1995),3
7077,Father of the Bride Part II (1995),3
7081,Father of the Bride Part II (1995),3
7083,Father of the Bride Part II (1995),3.5
7115,Father of the Bride Part II (1995),4
7116,Father of the Bride Part II (1995),3.5
4,Heat (1995),3
8,Heat (1995),3
12,Heat (1995),3
16,Heat (1995),3
17,Heat (1995),4
19,Heat (1995),5
21,Heat (1995),4
22,Heat (1995),5
24,Heat (1995),4
32,Heat (1995),3
39,Heat (1995),5
46,Heat (1995),2
48,Heat (1995),4
54,Heat (1995),3
58,Heat (1995),4.5
69,Heat (1995),4
70,Heat (1995),5
98,Heat (1995),4
101,Heat (1995),4
105,Heat (1995),3
116,Heat (1995),1.5
124,Heat (1995),5
126,Heat (1995),3
127,Heat (1995),3
130,Heat (1995),4
133,Heat (1995),3.5
134,Heat (1995),3
137,Heat (1995),5
140,Heat (1995),4
143,Heat (1995),4
144,Heat (1995),4
147,Heat (1995),4
154,Heat (1995),4.5
156,Heat (1995),4
158,Heat (1995),4
164,Heat (1995),5
170,Heat (1995),4
184,Heat (1995),5
188,Heat (1995),3
200,Heat (1995),5
205,Heat (1995),4.5
218,Heat (1995),4
220,Heat (1995),3
229,Heat (1995),4
238,Heat (1995),3.5
242,Heat (1995),5
247,Heat (1995),5
254,Heat (1995),3.5
256,Heat (1995),4
278,Heat (1995),4
283,Heat (1995),4
284,Heat (1995),3
294,Heat (1995),3.5
298,Heat (1995),5
303,Heat (1995),3
311,Heat (1995),4
312,Heat (1995),3.5
317,Heat (1995),5
330,Heat (1995),4
334,Heat (1995),5
337,Heat (1995),4
339,Heat (1995),5
340,Heat (1995),4.5
344,Heat (1995),5
359,Heat (1995),5
367,Heat (1995),4
370,Heat (1995),5
372,Heat (1995),4
387,Heat (1995),4.5
389,Heat (1995),3
390,Heat (1995),4
424,Heat (1995),3
427,Heat (1995),5
435,Heat (1995),3
461,Heat (1995),4
465,Heat (1995),4
471,Heat (1995),4
488,Heat (1995),4
492,Heat (1995),2
497,Heat (1995),4
512,Heat (1995),4
517,Heat (1995),5
536,Heat (1995),3
544,Heat (1995),3
545,Heat (1995),4
546,Heat (1995),4
569,Heat (1995),3
577,Heat (1995),3
579,Heat (1995),4
586,Heat (1995),4.5
594,Heat (1995),5
597,Heat (1995),5
614,Heat (1995),2.5
624,Heat (1995),3
628,Heat (1995),4
632,Heat (1995),4
637,Heat (1995),3.5
642,Heat (1995),5
648,Heat (1995),4
662,Heat (1995),3.5
666,Heat (1995),4
675,Heat (1995),4
678,Heat (1995),5
688,Heat (1995),4
689,Heat (1995),4.5
699,Heat (1995),4
700,Heat (1995),4.5
708,Heat (1995),1
717,Heat (1995),4
725,Heat (1995),5
733,Heat (1995),4
735,Heat (1995),4
738,Heat (1995),3.5
739,Heat (1995),5
740,Heat (1995),4
741,Heat (1995),3.5
746,Heat (1995),4
750,Heat (1995),3
758,Heat (1995),4
760,Heat (1995),4
761,Heat (1995),3
768,Heat (1995),4
771,Heat (1995),3
775,Heat (1995),3.5
781,Heat (1995),3
788,Heat (1995),5
792,Heat (1995),4
802,Heat (1995),5
804,Heat (1995),4.5
809,Heat (1995),0.5
812,Heat (1995),3
814,Heat (1995),4
816,Heat (1995),5
817,Heat (1995),4
818,Heat (1995),4
824,Heat (1995),4
827,Heat (1995),4.5
839,Heat (1995),4
840,Heat (1995),2
847,Heat (1995),4
850,Heat (1995),5
860,Heat (1995),5
869,Heat (1995),4
873,Heat (1995),5
878,Heat (1995),3
882,Heat (1995),4
886,Heat (1995),4
892,Heat (1995),4
903,Heat (1995),4
908,Heat (1995),4
910,Heat (1995),3.5
916,Heat (1995),3.5
928,Heat (1995),4
935,Heat (1995),4
941,Heat (1995),4
943,Heat (1995),3
955,Heat (1995),5
